accession,assembly,biological_replicates,file_format,file_size,output_type,status,url,organism,cell_line,target
ENCFF058ING,hg19,"[1, 2]",bigWig,2297074657,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/df316a98-9a89-4c92-afa1-76cb8df790b5/ENCFF058ING.bigWig,human,HEK293,eGFP-PRDM1
ENCFF025DGW,hg19,"[1, 3]",bigWig,2296280638,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/14/307eb7c6-8ced-45ff-9516-e3186f8733a8/ENCFF025DGW.bigWig,human,K562,ZSCAN29
ENCFF100ZVC,hg19,"[1, 2]",bigWig,2296228995,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/689c7860-8819-4fb2-a0c7-30ade242f414/ENCFF100ZVC.bigWig,human,HEK293,eGFP-ZNF621
ENCFF968EXO,hg19,"[1, 2]",bigWig,2295810805,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/07/436f38fe-05d8-486a-a78e-57c2e64634b1/ENCFF968EXO.bigWig,human,MCF-7,SMARCA5
ENCFF279WBA,hg19,"[1, 2]",bigWig,2295151493,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/18/f645dc2b-b0da-4b90-b5d4-907981c0fb2e/ENCFF279WBA.bigWig,human,K562,BRCA1
ENCFF454HNA,hg19,"[2, 3]",bigWig,2293883740,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/7b71cff8-16ca-4b3b-81da-8f4458d7b3cf/ENCFF454HNA.bigWig,human,GM12878,ZNF143
ENCFF478AGL,hg19,"[1, 2]",bigWig,2291440837,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/8af6b5ed-7d64-49d7-a8c5-d18a9ea1f9ea/ENCFF478AGL.bigWig,human,HEK293,eGFP-ZNF777
ENCFF735HLA,hg19,"[1, 2]",bigWig,2288975292,fold change over control,released,https://encode-public.s3.amazonaws.com/2019/02/01/8bf4176f-46d4-4ed9-9587-bfd531469560/ENCFF735HLA.bigWig,human,H1,H2AFZ
ENCFF062BFC,hg19,"[1, 2]",bigWig,2288474647,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/d6ebe582-5411-41cb-9013-03d2f902592b/ENCFF062BFC.bigWig,human,HEK293,eGFP-ZNF195
ENCFF452BMC,hg19,"[1, 2]",bigWig,2287784484,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/a5384802-70fd-421a-b006-bc6811756af6/ENCFF452BMC.bigWig,human,K562,NCOA4
ENCFF099HRD,hg19,"[1, 2]",bigWig,2283757396,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/01/5a5534f9-9920-4537-9108-df8ea8db8092/ENCFF099HRD.bigWig,human,MCF-7,H3K4me1
ENCFF042SWE,hg19,"[1, 2]",bigWig,2282470974,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/a689d59c-3d57-4d9b-a9a9-ba4942f4dbbf/ENCFF042SWE.bigWig,human,HEK293,eGFP-ZNF248
ENCFF637IYN,hg19,"[2, 3]",bigWig,2282383769,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/315ccc71-42bd-4c64-ade7-aefc4577a520/ENCFF637IYN.bigWig,human,A549,SREBF2
ENCFF210CUK,hg19,"[1, 2]",bigWig,2282306951,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/04aae40b-da4d-4285-8f67-e968d85f1166/ENCFF210CUK.bigWig,human,HEK293,eGFP-ZNF571
ENCFF911YFI,hg19,"[1, 2]",bigWig,2277423574,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/12a8a6e3-3da8-400a-bc8c-73eae56aa376/ENCFF911YFI.bigWig,human,MCF-7,SREBF1
ENCFF716WJE,hg19,"[1, 2]",bigWig,2276451760,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/bbd62feb-13ca-4ec3-a01f-7b44e604decb/ENCFF716WJE.bigWig,human,K562,ZZZ3
ENCFF037PRK,hg19,"[1, 2]",bigWig,2273925633,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/5e1c95a2-9a5f-4761-a522-b98233d16536/ENCFF037PRK.bigWig,human,HepG2,FOXK2
ENCFF275QNG,hg19,"[2, 3]",bigWig,2272843329,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/2032b60a-b1b2-42d4-b52e-f5db2d7b5e08/ENCFF275QNG.bigWig,human,HEK293,eGFP-ZNF114
ENCFF676GOM,hg19,"[1, 2]",bigWig,2272482132,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/59e75789-14a3-4c20-bd05-67c5a01c1f90/ENCFF676GOM.bigWig,human,MCF-7,MAZ
ENCFF651HGG,hg19,"[3, 4]",bigWig,2272278734,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/4bafe673-0157-4906-ac48-0c12b00d35ac/ENCFF651HGG.bigWig,human,HepG2,FOXP1
ENCFF859CGK,hg19,"[1, 2]",bigWig,2270356134,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/648ce709-f843-408c-b5dc-deed56e0caa6/ENCFF859CGK.bigWig,human,HEK293,eGFP-SALL2
ENCFF626AUN,hg19,"[1, 2]",bigWig,2268475408,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/1b1a4f96-1766-4288-b971-999ef6d8d5f0/ENCFF626AUN.bigWig,human,HepG2,PLRG1
ENCFF767OEV,hg19,"[3, 4]",bigWig,2268082859,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/03/590167ef-75be-4cc8-82b9-33962f029393/ENCFF767OEV.bigWig,human,K562,KHSRP
ENCFF024YIP,hg19,"[1, 2]",bigWig,2266759809,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/421d6101-3c8c-43c7-824a-d7beaabcaa53/ENCFF024YIP.bigWig,human,K562,MLLT1
ENCFF280MOK,hg19,"[1, 2]",bigWig,2261954220,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/21/96bc3572-d09e-4e94-b48b-a8cb89cb7cc6/ENCFF280MOK.bigWig,human,K562,ZNF592
ENCFF042YID,hg19,"[1, 3]",bigWig,2255163128,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/4200c598-97a1-44ff-ae70-ad659bb8652d/ENCFF042YID.bigWig,human,MCF-7,CHD1
ENCFF285ZBA,hg19,"[1, 2]",bigWig,2253167232,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/dae8b221-1aa5-46af-ae47-71d3332ac689/ENCFF285ZBA.bigWig,human,K562,HLTF
ENCFF243ASE,hg19,"[2, 3]",bigWig,2252770154,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/05/bcf6144f-c6ba-4886-a3c8-fb07a201a995/ENCFF243ASE.bigWig,human,A549,ZFP36
ENCFF875OWQ,hg19,"[1, 2]",bigWig,2252468688,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/f371b0d9-8daf-4387-92ae-7e12c74f604e/ENCFF875OWQ.bigWig,human,K562,EWSR1
ENCFF266YXT,hg19,"[1, 2]",bigWig,2250959544,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/03/92f97845-0613-4451-9053-ca8d2ab629bb/ENCFF266YXT.bigWig,human,HepG2,NONO
ENCFF918DGO,hg19,"[1, 2]",bigWig,2250702027,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/8a82dda9-fe3e-4634-96e2-6af222150b7a/ENCFF918DGO.bigWig,human,HEK293,eGFP-ZNF148
ENCFF636MWX,hg19,"[1, 2]",bigWig,2249992810,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/24/dc8f6865-1322-4d8c-ac8d-2c060a329e1f/ENCFF636MWX.bigWig,human,GM12878,ZNF592
ENCFF362SAR,hg19,"[1, 2]",bigWig,2248938759,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/738f7208-ed39-4c18-8f8d-1348003be6f3/ENCFF362SAR.bigWig,human,MCF-7,SUZ12
ENCFF502ZFP,hg19,"[1, 3]",bigWig,2248004332,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/4893a94d-dfb1-40af-99d7-3b4338a5e941/ENCFF502ZFP.bigWig,human,MCF-7,SIN3A
ENCFF822KRU,hg19,"[1, 2]",bigWig,2247789777,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/704debac-241b-4c21-a50e-f7ba6f9e19e6/ENCFF822KRU.bigWig,human,MCF-7,MTA1
ENCFF697OGK,hg19,"[1, 3]",bigWig,2246538569,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/eeb9967f-bb74-4699-a87d-45638677af3c/ENCFF697OGK.bigWig,human,MCF-7,RFX1
ENCFF681OZI,hg19,"[1, 2]",bigWig,2246286000,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/c9ea9935-8114-4485-93f4-5aae7cb0c765/ENCFF681OZI.bigWig,human,HepG2,YBX1
ENCFF909VVP,hg19,"[2, 3]",bigWig,2245469673,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/475469a0-d223-4f5a-8c8b-739752c8c6cd/ENCFF909VVP.bigWig,human,HepG2,RFX1
ENCFF324QXH,hg19,"[1, 2]",bigWig,2244854250,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/8c7f1774-d553-4b08-b0c2-2978ffc22143/ENCFF324QXH.bigWig,human,HEK293,eGFP-ZNF544
ENCFF917BCD,hg19,"[1, 3]",bigWig,2244644227,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/8f33a1b0-8397-4cf3-b8ab-cdb7f44faaf2/ENCFF917BCD.bigWig,human,MCF-7,HCFC1
ENCFF503YDI,hg19,"[1, 2]",bigWig,2244342937,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/ba9f4454-61d9-4aed-9b4a-61de4d719d9f/ENCFF503YDI.bigWig,human,HEK293,eGFP-ZNF112
ENCFF982RMW,hg19,"[1, 2]",bigWig,2241442715,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/93fe09d2-0e90-46dd-aafa-8d41ef2ee9eb/ENCFF982RMW.bigWig,human,K562,EHMT2
ENCFF205WHE,hg19,"[1, 2]",bigWig,2240720591,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/13/ff974fb1-7ff2-4ffe-bb60-6c03db0f221b/ENCFF205WHE.bigWig,human,K562,MNT
ENCFF490IPR,hg19,"[1, 2]",bigWig,2240537448,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/4c92818a-dd6f-466d-ae44-200a4525929b/ENCFF490IPR.bigWig,human,K562,NR2C1
ENCFF264RSV,hg19,"[1, 2]",bigWig,2240377291,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/28a6c017-5bba-438b-a561-431dab50f80c/ENCFF264RSV.bigWig,human,MCF-7,HDGF
ENCFF825NFL,hg19,"[1, 2]",bigWig,2238352403,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/d827ce29-6653-43d6-b20a-426d24d1777b/ENCFF825NFL.bigWig,human,HEK293,eGFP-ZNF785
ENCFF915YAW,hg19,"[1, 2]",bigWig,2237998226,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/b4397df0-65b0-4a2d-bf6f-4eb39ded0037/ENCFF915YAW.bigWig,human,K562,ZBTB5
ENCFF579BHQ,hg19,"[1, 2]",bigWig,2235801531,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/1e749b12-04ab-4e7a-a1e3-69feb47c77be/ENCFF579BHQ.bigWig,human,HEK293,eGFP-ZNF662
ENCFF290UIT,hg19,"[1, 2]",bigWig,2235012328,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/74aafc83-f240-4db4-a411-0b1d281dd1b1/ENCFF290UIT.bigWig,human,K562,ZNF282
ENCFF616AQN,hg19,"[3, 4]",bigWig,2233524916,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/5bf765be-2789-42f9-8ce0-c09aec501275/ENCFF616AQN.bigWig,human,HepG2,LCORL
ENCFF635LIW,hg19,"[1, 2]",bigWig,2232978265,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/a60bc8b6-d147-4fc3-af13-dcf35c8cf6af/ENCFF635LIW.bigWig,human,K562,THRA
ENCFF766KPI,hg19,"[3, 4]",bigWig,2232446246,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/05/07/d57f9eab-ac9c-4326-951b-715f974f6a6b/ENCFF766KPI.bigWig,human,K562,LEF1
ENCFF839ULD,hg19,"[1, 2]",bigWig,2232401530,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/10b4fd55-2ebf-4cb1-a6a9-f9bb3dd140ea/ENCFF839ULD.bigWig,human,MCF-7,RFX5
ENCFF332DMO,hg19,"[1, 2]",bigWig,2229710421,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/cd96c9e1-51ae-48bd-9063-2565cb98ea2c/ENCFF332DMO.bigWig,human,K562,MIER1
ENCFF235WHO,hg19,"[1, 2]",bigWig,2226706738,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/2f673140-7829-4a97-ae41-ff9811a313dd/ENCFF235WHO.bigWig,human,MCF-7,GTF2F1
ENCFF890UUN,hg19,"[1, 2]",bigWig,2224432737,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/ed950025-bc74-464f-a646-f0a2b88de115/ENCFF890UUN.bigWig,human,K562,L3MBTL2
ENCFF082VXK,hg19,"[1, 2]",bigWig,2222484639,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/14/9c3b0082-7d65-4248-9b08-60c1726fa0fc/ENCFF082VXK.bigWig,human,HEK293,eGFP-ZNF426
ENCFF704WDB,hg19,"[1, 2]",bigWig,2221855251,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/f7c23438-dc9a-4cce-9a3f-311a6403d56b/ENCFF704WDB.bigWig,human,HEK293,eGFP-BCL6B
ENCFF506AQM,hg19,"[1, 2]",bigWig,2221515102,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/07/08d9d772-ce89-4879-8e05-a1cca3fbbdad/ENCFF506AQM.bigWig,human,MCF-7,NFXL1
ENCFF801SGP,hg19,"[1, 2]",bigWig,2221445710,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/49ea1b6d-a056-4a02-9d80-180272ff2615/ENCFF801SGP.bigWig,human,HEK293,eGFP-KLF14
ENCFF090KMO,hg19,"[1, 2]",bigWig,2220606835,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/eafd5b31-74b2-46dd-b55c-bd2583558f16/ENCFF090KMO.bigWig,human,HEK293,eGFP-ZSCAN26
ENCFF785IFK,hg19,"[1, 2]",bigWig,2220415099,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/6330d4ee-fdb8-4a25-9bf7-1ddee8c9c6a1/ENCFF785IFK.bigWig,human,GM12878,IRF3
ENCFF249KVC,hg19,"[1, 2]",bigWig,2218949274,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/ca69b31c-284b-45ee-8665-90b443638262/ENCFF249KVC.bigWig,human,K562,ATF7
ENCFF857BOL,hg19,"[1, 2]",bigWig,2218621495,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/72b03e6a-14cf-4df2-9801-35dcbd2e4d94/ENCFF857BOL.bigWig,human,HepG2,FOXA2
ENCFF469KPK,hg19,"[2, 3]",bigWig,2217171440,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/762c6832-33bb-4c5d-b3da-d1da0969d256/ENCFF469KPK.bigWig,human,A549,USF2
ENCFF489AGF,hg19,"[2, 3]",bigWig,2215448513,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/4cbdd2d0-f1fc-4b10-947a-f07822913378/ENCFF489AGF.bigWig,human,GM12878,ARNT
ENCFF309WWF,hg19,"[3, 4]",bigWig,2215262056,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/6964973b-c2d7-45fe-b36d-8db69b37e244/ENCFF309WWF.bigWig,human,HepG2,NFRKB
ENCFF833JIA,hg19,"[1, 2]",bigWig,2214720653,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/cd49bb78-dd46-4be3-b0e8-331c72f6d264/ENCFF833JIA.bigWig,human,GM12878,TARDBP
ENCFF919TQM,hg19,"[1, 3]",bigWig,2214417108,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/9644e7e4-7885-4536-8f2f-a427494fef39/ENCFF919TQM.bigWig,human,MCF-7,TRIM22
ENCFF500BBK,hg19,"[1, 2]",bigWig,2214314590,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/27/6c8d7b0c-5859-4c57-ab49-2ab6a3b80653/ENCFF500BBK.bigWig,human,HepG2,ATF7
ENCFF540WMP,hg19,"[1, 2]",bigWig,2208127363,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/13/b25a2fc3-41aa-4799-9e34-35549564caf6/ENCFF540WMP.bigWig,human,K562,eGFP-CEBPG
ENCFF949WZI,hg19,"[2, 3]",bigWig,2208086594,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/05/f03950e1-ac85-4d47-99d7-1e49faed5763/ENCFF949WZI.bigWig,human,A549,ZC3H11A
ENCFF494UFB,hg19,"[1, 2]",bigWig,2206451001,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/ca4400c1-4119-46b8-9ab6-bc89f2ecf0ad/ENCFF494UFB.bigWig,human,HepG2,SOX6
ENCFF458MPT,hg19,"[1, 2]",bigWig,2204199978,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/384fe91f-789c-401f-83ba-48869b9e41fb/ENCFF458MPT.bigWig,human,HEK293,eGFP-ZNF510
ENCFF537NOG,hg19,"[1, 2]",bigWig,2202693361,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/d4bef611-0afd-42d4-b9e6-2e1861dba470/ENCFF537NOG.bigWig,human,HEK293,eGFP-ZNF521
ENCFF649VIZ,hg19,"[1, 2]",bigWig,2202158630,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/e485d484-71b6-410e-b2fa-6e01ea53c20d/ENCFF649VIZ.bigWig,human,HEK293,eGFP-AEBP2
ENCFF738ADF,hg19,"[1, 2]",bigWig,2200729849,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/09d68ab4-9030-4b8c-8de6-b56ba312fda1/ENCFF738ADF.bigWig,human,K562,ARNT
ENCFF452SVJ,hg19,"[1, 2]",bigWig,2200209081,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/07e42f27-efff-457f-a04d-7c39ca92fc48/ENCFF452SVJ.bigWig,human,K562,ZNF184
ENCFF895YME,hg19,"[1, 2]",bigWig,2197854407,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/6234cd5b-7f75-4886-bec2-f35502cb46ca/ENCFF895YME.bigWig,human,MCF-7,CLOCK
ENCFF675GQK,hg19,"[1, 2]",bigWig,2197402339,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/78241363-e76a-4d18-b9a3-e7d4c9af664a/ENCFF675GQK.bigWig,human,HepG2,TRIM22
ENCFF913YWW,hg19,"[1, 2]",bigWig,2196700143,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/16/3069f5b7-52fe-40de-be5b-0e46afe8e7d5/ENCFF913YWW.bigWig,human,MCF-7,PKNOX1
ENCFF715OCK,hg19,"[1, 2]",bigWig,2196544317,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/e5479f1f-4631-4e38-a335-40c7f2d1834d/ENCFF715OCK.bigWig,human,K562,IKZF1
ENCFF080CMZ,hg19,"[1, 2]",bigWig,2194953874,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/f26a6313-8899-4759-97fd-1159c96bd8ed/ENCFF080CMZ.bigWig,human,HEK293,eGFP-ZIK1
ENCFF724IHC,hg19,"[1, 2]",bigWig,2194863509,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/16/16ae5078-d449-4054-a3bd-3fecf7980b31/ENCFF724IHC.bigWig,human,MCF-7,ARID3A
ENCFF889PGD,hg19,"[1, 2]",bigWig,2190283184,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/cccab267-cded-44cd-9a34-fb3dbbce0e3c/ENCFF889PGD.bigWig,human,K562,YBX3
ENCFF315QZC,hg19,"[2, 3]",bigWig,2189665711,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/06/21/642b462b-a3bd-4048-ac6a-86e205b58b30/ENCFF315QZC.bigWig,human,HEK293,eGFP-ZNF596
ENCFF123GEV,hg19,"[2, 3]",bigWig,2188457118,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/04/18/e0218635-0348-419d-b9a3-707b372fddb8/ENCFF123GEV.bigWig,human,HEK293,eGFP-ZNF513
ENCFF915GWT,hg19,"[1, 2]",bigWig,2187857282,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/0d974694-b44d-4c2a-91bf-76ef3bcb4a2a/ENCFF915GWT.bigWig,human,K562,HDAC2
ENCFF271WVR,hg19,"[1, 2]",bigWig,2186376520,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/03/d65832f4-1336-4931-95ab-4711d7d3ed0a/ENCFF271WVR.bigWig,human,MCF-7,ZNF512B
ENCFF620ERQ,hg19,"[1, 2]",bigWig,2186295104,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/fda209fd-4574-45cd-ad6c-396cb7622800/ENCFF620ERQ.bigWig,human,MCF-7,BMI1
ENCFF733FRG,hg19,"[1, 2]",bigWig,2184240855,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/f5943569-d3a3-48fa-a024-dc30b1dbb4b7/ENCFF733FRG.bigWig,human,HEK293,eGFP-ZFP41
ENCFF199VTL,hg19,"[1, 2]",bigWig,2183560084,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/a9978b57-4c72-4286-9035-bc82257bb23b/ENCFF199VTL.bigWig,human,MCF-7,MTA2
ENCFF017LLV,hg19,"[2, 3]",bigWig,2182228893,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/04/18/370a16b0-d0ea-4634-9237-1789a361ff52/ENCFF017LLV.bigWig,human,HEK293,eGFP-ZBTB44
