accession,assembly,biological_replicates,file_format,file_size,output_type,status,url,organism,cell_line,target
ENCFF072HSO,hg19,"[1, 2]",bigWig,2818680328,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/16/52806db9-dcdf-49b9-9eb4-2ea681d69158/ENCFF072HSO.bigWig,human,HEK293,eGFP-ZNF776
ENCFF674GKW,hg19,"[1, 2]",bigWig,2779026299,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/83224d66-5567-4f13-aab4-b302a34803c2/ENCFF674GKW.bigWig,human,MCF-7,SIX4
ENCFF226XAW,hg19,"[1, 2]",bigWig,2775041272,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/17/94b177b1-f4fc-4db2-9b6b-009c3d2d097b/ENCFF226XAW.bigWig,human,K562,EP400
ENCFF293HMA,hg19,"[1, 2]",bigWig,2766843511,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/054b52b8-7af4-4899-80c3-24e1a72ef385/ENCFF293HMA.bigWig,human,HepG2,ZNF207
ENCFF410NKD,hg19,"[1, 2]",bigWig,2731741194,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/2703bdb9-2c38-43cd-9dbf-da37bc983770/ENCFF410NKD.bigWig,human,K562,NCOA2
ENCFF314DLR,hg19,"[1, 2]",bigWig,2728004344,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/24/72d836cc-9954-4504-9f73-81bd717875d0/ENCFF314DLR.bigWig,human,HepG2,SMARCC2
ENCFF487KQK,hg19,"[1, 2]",bigWig,2719919632,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/17/4324c0ad-b9f1-4720-a4f5-83afbf8308a2/ENCFF487KQK.bigWig,human,K562,MYBL2
ENCFF870WHI,hg19,"[1, 2]",bigWig,2693717105,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/16a734d7-0df1-458e-98d1-05256d7c0a5c/ENCFF870WHI.bigWig,human,K562,eGFP-ZNF512
ENCFF074YIH,hg19,"[1, 2]",bigWig,2683770882,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/16/00e31cf7-5a55-43cf-87c6-cdd3a7a6691a/ENCFF074YIH.bigWig,human,HEK293,eGFP-PRDM2
ENCFF469TQG,hg19,"[1, 2]",bigWig,2679343440,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/13/22019b08-8234-4f89-bf9c-22eb91db4ffe/ENCFF469TQG.bigWig,human,HEK293,eGFP-ZBTB26
ENCFF831NEN,hg19,"[1, 2]",bigWig,2659550857,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/24/9cf89c32-13d5-4f52-bd47-811ffe917ef6/ENCFF831NEN.bigWig,human,HepG2,TOE1
ENCFF136KPQ,hg19,"[1, 2]",bigWig,2636603139,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/15/12fb33f8-d08b-485e-8635-8547730d4201/ENCFF136KPQ.bigWig,human,HEK293,eGFP-HIC1
ENCFF905KFJ,hg19,"[1, 2]",bigWig,2636112348,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/bed95622-3fc1-4fe6-b144-f09b1abb5178/ENCFF905KFJ.bigWig,human,MCF-7,YBX1
ENCFF991PAT,hg19,"[1, 2]",bigWig,2633293971,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/16/84823329-4dc2-484c-beea-ed145f67eb80/ENCFF991PAT.bigWig,human,HEK293,eGFP-SCRT2
ENCFF830MKJ,hg19,"[1, 2]",bigWig,2632200998,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/23/0beb0ba8-2206-4e5d-b748-b8df605ae48f/ENCFF830MKJ.bigWig,human,K562,TAF9B
ENCFF494KKU,hg19,"[1, 2]",bigWig,2626476318,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/84b1568b-7b90-4d9a-a510-facd17a70acf/ENCFF494KKU.bigWig,human,MCF-7,NBN
ENCFF292YLV,hg19,"[1, 2]",bigWig,2617519106,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/17/c50e5fb3-704d-46f1-8826-3f9585ea8cb0/ENCFF292YLV.bigWig,human,K562,NCOR1
ENCFF816FIC,hg19,"[1, 2]",bigWig,2572238070,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/07/6aa5f707-0486-4b98-b462-d49a7a6fbd3d/ENCFF816FIC.bigWig,human,HepG2,SMARCE1
ENCFF137LOO,hg19,"[3, 4]",bigWig,2558779371,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/570b03e1-cb50-4f06-882b-88d4cfd637bb/ENCFF137LOO.bigWig,human,K562,HDAC3
ENCFF136APZ,hg19,"[1, 2]",bigWig,2558324250,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/10/ac3fbb11-65c4-41f1-9295-830c23e47033/ENCFF136APZ.bigWig,human,K562,eGFP-ZNF354B
ENCFF783HMG,hg19,"[1, 2]",bigWig,2540446150,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/16/b81eb701-8ae7-4892-b070-83a70f2c3933/ENCFF783HMG.bigWig,human,HEK293,eGFP-ZNF121
ENCFF484ZSZ,hg19,"[1, 2]",bigWig,2530435438,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/03/15/89ef92a8-57bf-4f2e-a71d-9d9fd44612c5/ENCFF484ZSZ.bigWig,human,GM12878,ZNF207
ENCFF672QLR,hg19,"[1, 2]",bigWig,2529850901,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/16/80b92ac5-0af5-4ad9-b132-4a67aac17538/ENCFF672QLR.bigWig,human,HEK293,eGFP-ZFP37
ENCFF088LLN,hg19,"[1, 2]",bigWig,2529394816,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/3ba7382d-4afe-4740-a25b-22aac9524851/ENCFF088LLN.bigWig,human,K562,CSDE1
ENCFF755NBK,hg19,"[1, 2]",bigWig,2528440336,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/14/b212346a-3f3e-46df-bec8-74cd316f4bd6/ENCFF755NBK.bigWig,human,K562,GATAD2B
ENCFF303UTJ,hg19,"[1, 2]",bigWig,2524002041,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/0f7af16c-dcb1-44f9-bd7a-41c1b39da23b/ENCFF303UTJ.bigWig,human,GM12878,HDGF
ENCFF510IAP,hg19,"[1, 2]",bigWig,2523785271,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/31a3cd02-42a1-40ab-b813-98ffe1bc6a8b/ENCFF510IAP.bigWig,human,MCF-7,ZBTB40
ENCFF016YLI,hg19,"[1, 2]",bigWig,2521295002,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/03/15/8aa751e8-ed8d-4242-85b7-3c04f73cd82f/ENCFF016YLI.bigWig,human,K562,ASH1L
ENCFF571ECM,hg19,"[1, 2]",bigWig,2515200163,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/05/07/a18b8785-ef0b-4c28-a282-7ec1557371a8/ENCFF571ECM.bigWig,human,K562,REST
ENCFF447BCK,hg19,"[1, 2]",bigWig,2509377832,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/05/07/f689efdb-3a5f-4078-8004-330c028d346b/ENCFF447BCK.bigWig,human,K562,MEIS2
ENCFF232LHF,hg19,"[1, 2]",bigWig,2504054910,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/bd8ddb7f-1089-4112-9723-a0a2654eedf8/ENCFF232LHF.bigWig,human,K562,ZBTB8A
ENCFF892SCG,hg19,"[1, 2]",bigWig,2501777386,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/28b8bd52-0a54-426d-a0fc-ba75ca69a8f6/ENCFF892SCG.bigWig,human,MCF-7,PPP1R10
ENCFF977NZB,hg19,"[1, 2]",bigWig,2497383321,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/c5def6dd-86b8-4272-b548-d143b127ee1a/ENCFF977NZB.bigWig,human,HEK293,eGFP-ZNF473
ENCFF660YEV,hg19,"[1, 2]",bigWig,2493538387,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/20466344-6a62-4134-bfcf-9ba537a47c3e/ENCFF660YEV.bigWig,human,K562,XRCC3
ENCFF282CAH,hg19,"[2, 3]",bigWig,2487819241,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/03/12/9aa42461-9c81-4f68-b1c9-ee9018eb59b2/ENCFF282CAH.bigWig,human,K562,ZNF24
ENCFF103ZKD,hg19,"[1, 2]",bigWig,2485554487,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/1663f4d3-9636-4ae2-b724-b8401ce7f3d4/ENCFF103ZKD.bigWig,human,HEK293,eGFP-ZNF768
ENCFF937HON,hg19,"[1, 2]",bigWig,2478563944,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/24/9b4124d2-0d2e-4a58-9fa4-74ee313b65af/ENCFF937HON.bigWig,human,GM12878,ELF1
ENCFF306QAA,hg19,"[1, 2]",bigWig,2473811404,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/5a7b4b02-71d1-4380-aed6-dd5a70293884/ENCFF306QAA.bigWig,human,K562,GMEB1
ENCFF816PEQ,hg19,"[1, 2]",bigWig,2465532513,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/16/ab9d402f-7d1e-44a9-999a-07fba187d157/ENCFF816PEQ.bigWig,human,HEK293,eGFP-ZNF501
ENCFF093OOO,hg19,"[1, 2]",bigWig,2453436231,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/0c74c45b-3d33-4462-b1d2-9dabc9aa6d7c/ENCFF093OOO.bigWig,human,GM12878,TRIM22
ENCFF873AHU,hg19,"[1, 2]",bigWig,2451768749,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/96d43f19-4b59-4871-9fe3-e4c24e24f7e0/ENCFF873AHU.bigWig,human,HEK293,eGFP-ZSCAN21
ENCFF087XWL,hg19,"[1, 2]",bigWig,2449085590,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/651f35e9-be6a-4d54-bede-b50853814043/ENCFF087XWL.bigWig,human,K562,CHAMP1
ENCFF677OXC,hg19,"[1, 2]",bigWig,2444383314,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/29cf556f-b698-44b5-b45c-1ec3529d84c9/ENCFF677OXC.bigWig,human,HEK293,eGFP-ZNF398
ENCFF757HAQ,hg19,"[1, 2]",bigWig,2443407353,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/05/b5e004ed-9a4f-4624-8c54-78961422a204/ENCFF757HAQ.bigWig,human,K562,SOX6
ENCFF177KNX,hg19,"[3, 4]",bigWig,2441822569,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/1c8d5d9d-948e-4cfe-81ec-d964f805b117/ENCFF177KNX.bigWig,human,HepG2,NBN
ENCFF576UWV,hg19,"[1, 2]",bigWig,2440543893,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/9ec51d4d-fe5f-407e-8c79-3804fe76aa00/ENCFF576UWV.bigWig,human,GM12878,IKZF1
ENCFF684JZK,hg19,"[1, 2]",bigWig,2439649766,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/25f6bb37-a8ac-4216-a9ea-715802d2ea8f/ENCFF684JZK.bigWig,human,K562,COPS2
ENCFF021OHP,hg19,"[1, 2]",bigWig,2436571677,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/f591f1f7-3f8c-462c-849c-5faced019782/ENCFF021OHP.bigWig,human,GM12878,MTA2
ENCFF332WPW,hg19,"[1, 2]",bigWig,2432054798,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/415e8dbb-3a28-495a-800c-69bdb03cf15e/ENCFF332WPW.bigWig,human,K562,MCM3
ENCFF480PRG,hg19,"[2, 3]",bigWig,2430797149,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/4aa6e907-e14b-4cc3-892a-711b8dee545d/ENCFF480PRG.bigWig,human,K562,KDM4B
ENCFF849RXO,hg19,"[1, 2]",bigWig,2427847870,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/14/2564f116-15d6-44e3-b7ec-45e3aa919216/ENCFF849RXO.bigWig,human,K562,ZNF316
ENCFF085HIP,hg19,"[1, 3]",bigWig,2425103234,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/50ffc60f-92b5-45c4-9311-d47dcecc7338/ENCFF085HIP.bigWig,human,GM12878,ZNF622
ENCFF158HLI,hg19,"[1, 2]",bigWig,2423352334,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/55048f5e-91bb-4622-9b70-5684655c3fc9/ENCFF158HLI.bigWig,human,GM12878,SRF
ENCFF488DHD,hg19,"[1, 2]",bigWig,2421814595,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/ac052371-6f34-4c35-adb3-fbf8c887b71c/ENCFF488DHD.bigWig,human,GM12878,LARP7
ENCFF481QRK,hg19,"[2, 3]",bigWig,2414885413,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/f43a6c42-1c4c-440c-af05-58a1120bea11/ENCFF481QRK.bigWig,human,A549,SREBF1
ENCFF643ALW,hg19,"[1, 2]",bigWig,2414374710,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/21/0bcfab0f-f19b-494b-a0ee-98d522f26319/ENCFF643ALW.bigWig,human,HEK293,eGFP-ZNF189
ENCFF195FLW,hg19,"[1, 2]",bigWig,2409464037,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/12/ef1e8e2f-b7ae-466d-a22c-6e1a317b542b/ENCFF195FLW.bigWig,human,MCF-7,HES1
ENCFF837LSG,hg19,"[1, 2]",bigWig,2406397726,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/16/3ee4ef5b-e332-4599-890b-1cd56596a2ce/ENCFF837LSG.bigWig,human,HEK293,eGFP-ZNF362
ENCFF407PLR,hg19,"[1, 2]",bigWig,2404249113,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/17/4c31509a-f9eb-4efe-8693-537129d9c383/ENCFF407PLR.bigWig,human,GM12878,BMI1
ENCFF188FHJ,hg19,"[1, 2]",bigWig,2404224839,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/747802c2-525b-4c2d-95e8-3572190703e5/ENCFF188FHJ.bigWig,human,MCF-7,ZNF574
ENCFF156KTG,hg19,"[3, 4]",bigWig,2402920445,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/0597b8d3-19dc-469a-ad7a-fce0dc9114ad/ENCFF156KTG.bigWig,human,K562,RFX1
ENCFF458WXS,hg19,"[1, 2]",bigWig,2401151390,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/20f8b1b0-8411-4674-b9a9-ba2750203a11/ENCFF458WXS.bigWig,human,K562,ZNF830
ENCFF446MIL,hg19,"[1, 2]",bigWig,2398136382,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/16/1c8b8502-b1c6-4bb9-966c-c45ed67a5adc/ENCFF446MIL.bigWig,human,K562,TOE1
ENCFF487HQU,hg19,"[3, 4]",bigWig,2397303644,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/23/8fb00f78-c7d1-437d-928b-83862bca8be7/ENCFF487HQU.bigWig,human,GM12878,RB1
ENCFF513OEY,hg19,"[1, 2]",bigWig,2392303067,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/b6fc7b83-51fa-4b4c-acc6-06c856fe67b6/ENCFF513OEY.bigWig,human,HepG2,ZNF282
ENCFF943WFE,hg19,"[1, 2]",bigWig,2381652887,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/07/33b01cd5-b116-4b59-ae2b-57a3ce06b670/ENCFF943WFE.bigWig,human,GM12878,SMARCA5
ENCFF305FZG,hg19,"[2, 3]",bigWig,2380356512,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/766ff95b-8a79-4628-b220-a0ec5110aaad/ENCFF305FZG.bigWig,human,K562,TARDBP
ENCFF847GKQ,hg19,"[1, 2]",bigWig,2379654715,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/bba292d0-0ee9-4690-a957-e80db5d49553/ENCFF847GKQ.bigWig,human,K562,SMARCA5
ENCFF012LGL,hg19,"[1, 2]",bigWig,2375935511,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/063e752b-8144-4b07-91eb-30214d6e9f89/ENCFF012LGL.bigWig,human,MCF-7,NFRKB
ENCFF092NLA,hg19,"[1, 2]",bigWig,2371873154,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/24a31e2c-4dc7-4000-81ad-85b2593aed71/ENCFF092NLA.bigWig,human,K562,ZNF318
ENCFF112LWM,hg19,"[1, 2]",bigWig,2363990264,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/09/7618259e-4f78-43be-8132-284922ae7617/ENCFF112LWM.bigWig,human,K562,CTBP1
ENCFF259JBX,hg19,"[1, 2]",bigWig,2363794254,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/5c63c9b1-fd2d-477d-b034-ec7b71b6bfda/ENCFF259JBX.bigWig,human,K562,NR0B1
ENCFF502QYQ,hg19,"[1, 2]",bigWig,2359934095,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/2d08551e-affc-48b2-a11e-fec442eaf5ff/ENCFF502QYQ.bigWig,human,GM12878,NFXL1
ENCFF180ANI,hg19,"[1, 2]",bigWig,2353987860,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/07/72e931e5-08d6-4601-a840-6e73ea7ca916/ENCFF180ANI.bigWig,human,MCF-7,CSDE1
ENCFF027DSF,hg19,"[1, 2]",bigWig,2351268063,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/03/68a9221d-f43c-40ee-95cb-5d21d092a117/ENCFF027DSF.bigWig,human,MCF-7,NFIB
ENCFF367JBJ,hg19,"[2, 3]",bigWig,2346676023,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/05/91f619f6-d60c-48ec-bfb5-d5fbe44ce4da/ENCFF367JBJ.bigWig,human,A549,MAFK
ENCFF292XER,hg19,"[1, 2]",bigWig,2345999702,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/6bfd0901-d0ca-4190-8f0f-50e3e8893658/ENCFF292XER.bigWig,human,MCF-7,PAX8
ENCFF768XUV,hg19,"[1, 2]",bigWig,2344778162,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/70f4b48f-47b7-4b0c-a098-bd12600600a4/ENCFF768XUV.bigWig,human,MCF-7,GATAD2B
ENCFF881ROP,hg19,"[1, 2]",bigWig,2342261097,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/37ade302-43a3-4c8d-9cac-024cad72481a/ENCFF881ROP.bigWig,human,HEK293,eGFP-ZSCAN5C
ENCFF463YMM,hg19,"[1, 2]",bigWig,2334225605,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/fde31dc4-ae5d-4b7b-aa26-cc02d17a6a62/ENCFF463YMM.bigWig,human,GM12878,PAX8
ENCFF783IOJ,hg19,"[1, 2]",bigWig,2334099370,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/08/31/ad151280-bd07-4039-8b79-a3343d2ab69d/ENCFF783IOJ.bigWig,human,K562,ATF3
ENCFF547KCR,hg19,"[1, 2]",bigWig,2324760119,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/7d96d0ed-b8f4-4604-b4aa-5ebc6d707cb8/ENCFF547KCR.bigWig,human,K562,NCOA6
ENCFF770SFT,hg19,"[2, 3]",bigWig,2323707230,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/bcff0f36-7f80-4872-8241-38cd57be3913/ENCFF770SFT.bigWig,human,K562,SKIL
ENCFF996DZN,hg19,"[1, 4]",bigWig,2323495484,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/0786c987-6ff7-4dc3-8615-40198bf1edf7/ENCFF996DZN.bigWig,human,GM12878,ZBTB33
ENCFF185VWZ,hg19,"[1, 3]",bigWig,2316830772,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/4eaf6c7e-be04-4799-9b4e-668f00a652be/ENCFF185VWZ.bigWig,human,MCF-7,FOS
ENCFF017TFI,hg19,"[1, 2]",bigWig,2316579135,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/09/689cf4ab-fabe-4206-9faa-18503a0d6600/ENCFF017TFI.bigWig,human,GM12878,RAD51
ENCFF874HJK,hg19,"[1, 2]",bigWig,2312615539,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/4edcfbee-b025-4420-8ebe-6229af87cbaa/ENCFF874HJK.bigWig,human,MCF-7,MNT
ENCFF120KHN,hg19,"[1, 4]",bigWig,2310499989,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/13/fb35d02e-50b0-465a-841c-45c052538883/ENCFF120KHN.bigWig,human,K562,ILF3
ENCFF685CPY,hg19,"[1, 2]",bigWig,2309594977,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/c4d5592f-705e-4ad0-927e-a5ce0f21e7d1/ENCFF685CPY.bigWig,human,K562,LARP7
ENCFF433RDR,hg19,"[1, 2]",bigWig,2307439175,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/c0beffa7-29f7-4ad3-94f0-71493f8a2d9c/ENCFF433RDR.bigWig,human,HepG2,ARNT
ENCFF643JEJ,hg19,"[1, 2]",bigWig,2305743102,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/18/7ba0b9b2-b6c9-435e-a748-a77232826377/ENCFF643JEJ.bigWig,human,MCF-7,ZNF579
ENCFF603STH,hg19,"[1, 2]",bigWig,2302396906,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/90d8a42c-5717-4c1f-9650-6f326a8e0bcb/ENCFF603STH.bigWig,human,HEK293,eGFP-SCRT1
ENCFF408ICU,hg19,"[2, 3]",bigWig,2300339382,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/3581fed1-4d3c-4963-a28c-679ca1567258/ENCFF408ICU.bigWig,human,HepG2,CREB1
ENCFF232MAF,hg19,"[1, 2]",bigWig,2297407700,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/39bf1228-3985-4392-bea7-290a272c083d/ENCFF232MAF.bigWig,human,K562,ARID2
ENCFF058ING,hg19,"[1, 2]",bigWig,2297074657,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/df316a98-9a89-4c92-afa1-76cb8df790b5/ENCFF058ING.bigWig,human,HEK293,eGFP-PRDM1
ENCFF968EXO,hg19,"[1, 2]",bigWig,2295810805,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/07/436f38fe-05d8-486a-a78e-57c2e64634b1/ENCFF968EXO.bigWig,human,MCF-7,SMARCA5
ENCFF279WBA,hg19,"[1, 2]",bigWig,2295151493,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/18/f645dc2b-b0da-4b90-b5d4-907981c0fb2e/ENCFF279WBA.bigWig,human,K562,BRCA1
ENCFF454HNA,hg19,"[2, 3]",bigWig,2293883740,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/7b71cff8-16ca-4b3b-81da-8f4458d7b3cf/ENCFF454HNA.bigWig,human,GM12878,ZNF143
ENCFF478AGL,hg19,"[1, 2]",bigWig,2291440837,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/8af6b5ed-7d64-49d7-a8c5-d18a9ea1f9ea/ENCFF478AGL.bigWig,human,HEK293,eGFP-ZNF777
ENCFF735HLA,hg19,"[1, 2]",bigWig,2288975292,fold change over control,released,https://encode-public.s3.amazonaws.com/2019/02/01/8bf4176f-46d4-4ed9-9587-bfd531469560/ENCFF735HLA.bigWig,human,H1,H2AFZ
ENCFF637IYN,hg19,"[2, 3]",bigWig,2282383769,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/315ccc71-42bd-4c64-ade7-aefc4577a520/ENCFF637IYN.bigWig,human,A549,SREBF2
ENCFF911YFI,hg19,"[1, 2]",bigWig,2277423574,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/12a8a6e3-3da8-400a-bc8c-73eae56aa376/ENCFF911YFI.bigWig,human,MCF-7,SREBF1
ENCFF716WJE,hg19,"[1, 2]",bigWig,2276451760,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/bbd62feb-13ca-4ec3-a01f-7b44e604decb/ENCFF716WJE.bigWig,human,K562,ZZZ3
ENCFF037PRK,hg19,"[1, 2]",bigWig,2273925633,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/5e1c95a2-9a5f-4761-a522-b98233d16536/ENCFF037PRK.bigWig,human,HepG2,FOXK2
ENCFF275QNG,hg19,"[2, 3]",bigWig,2272843329,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/2032b60a-b1b2-42d4-b52e-f5db2d7b5e08/ENCFF275QNG.bigWig,human,HEK293,eGFP-ZNF114
ENCFF676GOM,hg19,"[1, 2]",bigWig,2272482132,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/59e75789-14a3-4c20-bd05-67c5a01c1f90/ENCFF676GOM.bigWig,human,MCF-7,MAZ
ENCFF651HGG,hg19,"[3, 4]",bigWig,2272278734,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/4bafe673-0157-4906-ac48-0c12b00d35ac/ENCFF651HGG.bigWig,human,HepG2,FOXP1
